"date","QQQ","SP500","NASDAQ","VIX","MKTRF","SMB","HML","RMW","CMA","RF","MOM","QQQ_log_return"
2023-01-17,279.238891601562,3990.96997070312,11095.1103515625,19.3600006103516,-0.18,-0.02,-0.52,-0.62,-0.4,0.017,-0.64,0.00202672975587515
2023-01-18,275.608825683594,3928.86010742188,10957.009765625,20.3400001525879,-1.54,0.03,-0.7,0.33,-0.09,0.017,-0.3,-0.0130850956024142
2023-01-19,272.901092529297,3898.85009765625,10852.26953125,20.5200004577637,-0.86,-0.09,0.84,0.57,0.64,0.017,0.59,-0.00987313104059329
2023-01-20,280.369537353516,3972.61010742188,11140.4296875,19.8500003814697,1.95,-0.03,-0.71,-0.18,-0.73,0.017,-2.19,0.0269990781810776
2023-01-23,286.598236083984,4019.81005859375,11364.41015625,19.8099994659424,1.29,-0.04,-1.01,-0.48,-1,0.017,-2.17,0.0219728514557973
2023-01-24,286.013061523438,4016.94995117188,11334.26953125,19.2000007629395,-0.16,-0.17,0.21,-0.22,0.36,0.017,1.11,-0.00204388130902533
2023-01-25,285.378295898438,4016.21997070312,11313.3603515625,19.0799999237061,0,0.13,0.65,0.03,0.23,0.017,0.13,-0.00222182529673276
2023-01-26,290.942474365234,4060.42993164062,11512.41015625,18.7299995422363,1.08,-0.62,0.02,-0.2,-0.34,0.017,-1.21,0.0193099108933552
2023-01-27,293.838592529297,4070.56005859375,11621.7099609375,18.5100002288818,0.36,0.33,-1.15,-0.65,-1.19,0.017,-2.42,0.00990504654184665
2023-01-30,287.897521972656,4017.77001953125,11393.8095703125,19.9400005340576,-1.38,0.04,0.72,0.42,0.82,0.017,1.38,-0.0204260212470144
2023-01-31,292.211944580078,4076.60009765625,11584.5498046875,19.3999996185303,1.58,0.94,-0.08,-0.06,-0.52,0.017,-0.68,0.0148747862477245
2023-02-01,298.460510253906,4119.2099609375,11816.3203125,17.8700008392334,1.19,0.63,-1.67,-0.2,-1.08,0.018,-2.55,0.0211582535457024
2023-02-02,309.172241210938,4179.759765625,12200.8203125,18.7299995422363,1.54,1.16,-2.07,-0.23,-1.64,0.018,-4.65,0.0352609063976068
2023-02-03,303.677490234375,4136.47998046875,12006.9501953125,18.3299999237061,-1.08,0.37,0.95,1.02,0.97,0.018,1.6,-0.0179322856419297
2023-02-06,301.108642578125,4111.080078125,11887.4501953125,19.4300003051758,-0.73,-0.8,0.41,-0.26,0.41,0.018,0.97,-0.00849511245605772
2023-02-07,307.347290039062,4164,12113.7900390625,18.6599998474121,1.24,-0.51,-0.05,0.31,-0.36,0.018,-0.8,0.0205072077080892
2023-02-08,301.882293701172,4117.85986328125,11910.51953125,19.6299991607666,-1.18,-0.68,0.72,-0.33,-0.05,0.018,0.86,-0.0179411606880944
2023-02-09,299.214263916016,4081.5,11789.580078125,20.7099990844727,-0.95,-0.61,0.2,0.31,0.41,0.018,1.08,-0.00887726696381907
2023-02-10,297.25048828125,4090.4599609375,11718.1201171875,20.5300006866455,0.11,-0.31,1.55,0.62,0.85,0.018,2.2,-0.00658474024862876
2023-02-13,302.01123046875,4137.2900390625,11891.7900390625,20.3400001525879,1.14,0.09,-0.73,0.46,-0.28,0.018,-0.64,0.0158890254346247
2023-02-14,304.242858886719,4136.1298828125,11960.150390625,18.9099998474121,0.12,-0.05,-0.68,-0.68,-0.89,0.018,-0.88,0.00736205672387769
2023-02-15,306.573638916016,4147.60009765625,12070.58984375,18.2299995422363,0.51,0.73,-0.9,-1.12,-1.01,0.018,-1.64,0.00763172360388165
2023-02-16,300.821044921875,4090.40991210938,11855.830078125,20.1700000762939,-1.37,0.22,0.97,0.83,0.87,0.018,1.32,-0.0189424311943229
2023-02-17,298.698547363281,4079.09008789062,11787.26953125,20.0200004577637,-0.28,0.65,-0.15,0.17,0.52,0.018,0.54,-0.00708069078551077
2023-02-21,291.626800537109,3997.34008789062,11492.2998046875,22.8700008392334,-2.16,-1.15,0.91,0.36,0.78,0.018,1.47,-0.0239599575393479
2023-02-22,291.845001220703,3991.05004882812,11507.0703125,22.2900009155273,-0.04,0.45,-0.43,-0.37,-0.39,0.018,-0.56,0.000747939122708097
2023-02-23,294.393981933594,4012.32006835938,11590.400390625,21.1399993896484,0.46,0.11,-0.24,-0.02,-0.39,0.018,0.06,0.00869610124678033
2023-02-24,289.464630126953,3970.0400390625,11394.9404296875,21.6700000762939,-1.09,-0.26,1.25,0.25,0.37,0.018,1.22,-0.0168858310224227
2023-02-27,291.537567138672,3982.23999023438,11466.98046875,20.9500007629395,0.31,0.05,-0.29,0.05,-0.4,0.018,-0.26,0.00713575892644336
2023-02-28,291.16064453125,3970.14990234375,11455.5400390625,20.7000007629395,-0.26,0.53,-0.71,-0.58,-0.15,0.018,-0.42,-0.00129371483366292
2023-03-01,288.819976806641,3951.38989257812,11379.48046875,20.5799999237061,-0.42,0.4,0.62,0.2,0.61,0.016,1.6,-0.00807158151993015
2023-03-02,291.210205078125,3981.35009765625,11462.98046875,19.5900001525879,0.67,-0.5,-0.41,-0.14,0.18,0.016,-0.31,0.00824178422505462
2023-03-03,297.230621337891,4045.63989257812,11689.009765625,18.4899997711182,1.61,-0.07,-0.52,-0.37,-0.65,0.016,-0.82,0.0204629796819242
2023-03-06,297.567840576172,4048.419921875,11675.740234375,18.6100006103516,-0.13,-1.61,-0.09,0.31,-0.12,0.016,0.63,0.0011338942381478
2023-03-07,293.917938232422,3986.3701171875,11530.330078125,19.5900001525879,-1.45,0.63,-0.66,-0.11,-0.17,0.016,0.29,-0.0123416278211348
2023-03-08,295.385833740234,3992.01000976562,11576,19.1100006103516,0.08,0.08,-0.39,0.38,-0.13,0.016,-0.11,0.00498180603459542
2023-03-09,290.268005371094,3918.32006835938,11338.349609375,22.6100006103516,-2.02,-0.68,-0.66,1.03,0.62,0.016,1.05,-0.0174777600902409
2023-03-10,286.191589355469,3861.59008789062,11138.8896484375,24.7999992370605,-1.68,-1.38,0.8,0.98,1.07,0.016,0.53,-0.0141431732698258
2023-03-13,288.314147949219,3855.76000976562,11188.83984375,26.5200004577637,-0.34,-1.17,-3.52,-1.01,-0.61,0.016,-0.54,0.00738919775243385
2023-03-14,294.939514160156,3919.2900390625,11428.150390625,23.7299995422363,1.71,0,-0.4,-0.21,-0.45,0.016,-0.16,0.0227196214261642
2023-03-15,296.486724853516,3891.92993164062,11434.0498046875,26.1399993896484,-0.79,-0.52,-1.81,0.35,-0.42,0.016,-1.9,0.00523214602570832
2023-03-16,304.302337646484,3960.28002929688,11717.2802734375,22.9899997711182,1.76,0,-0.19,0.07,-0.71,0.016,-0.55,0.0260192943216584
2023-03-17,302.864196777344,3916.63989257812,11630.509765625,25.5100002288818,-1.21,-1.05,-1.55,0.27,-0.24,0.016,-0.03,-0.00473722933359166
2023-03-20,303.939025878906,3951.57006835938,11675.5400390625,24.1499996185303,0.84,-0.36,0.75,0.51,0.7,0.016,1.35,0.0035425989366038
2023-03-21,308.279968261719,4002.8701171875,11860.1103515625,21.3799991607666,1.49,0.47,0.67,-0.26,-1.07,0.016,-1.25,0.0141812494349542
2023-03-22,304.088012695312,3936.96997070312,11669.9599609375,22.2600002288818,-1.74,-0.81,-0.47,0.79,0.2,0.016,0.77,-0.0136911830071931
2023-03-23,307.693939208984,3948.71997070312,11787.400390625,22.6100006103516,0.21,-0.44,-1.55,0.06,-0.83,0.016,-0.4,0.0117884101058126
2023-03-24,308.826416015625,3970.98999023438,11823.9599609375,21.7399997711182,0.46,0.18,0.72,0.36,0.38,0.016,0.34,0.00367377352835163
2023-03-27,306.710510253906,3977.53002929688,11768.83984375,20.6000003814697,0.27,0.51,1.01,-0.27,0.36,0.016,0.83,-0.00687501920872968
2023-03-28,305.081390380859,3971.27001953125,11716.080078125,19.9699993133545,-0.17,-0.02,0.75,0.09,0.55,0.016,0.73,-0.00532574465922409
2023-03-29,310.644195556641,4027.81005859375,11926.240234375,19.1200008392334,1.39,-0.35,-0.54,-0.89,-0.52,0.016,-1.11,0.0180695967861482
2023-03-30,313.584594726562,4050.830078125,12013.4697265625,19.0200004577637,0.5,-0.61,-0.58,0.2,-0.11,0.016,-0.41,0.00942097180878765
2023-03-31,318.799682617188,4109.31005859375,12221.91015625,18.7000007629395,1.53,0.51,-0.77,-0.45,-0.76,0.016,-1,0.0164937880499796
2023-04-03,318.024871826172,4124.509765625,12189.4501953125,18.5499992370605,0.28,-0.19,0.78,0.51,0.7,0.018,1.06,-0.00243335834941938
2023-04-04,316.952056884766,4100.60009765625,12126.330078125,19,-0.72,-1.13,-0.72,0,0,0.018,-1.22,-0.00337907068333365
2023-04-05,313.822967529297,4090.3798828125,11996.8603515625,19.0799999237061,-0.4,-1.01,1.4,0.79,1.17,0.018,0.82,-0.00992149309101098
2023-04-06,315.938842773438,4105.02001953125,12087.9599609375,18.3999996185303,0.34,-0.03,-0.53,-0.41,-0.14,0.018,-0.96,0.00671963009221788
2023-04-10,315.760040283203,4109.10986328125,12084.3603515625,18.9699993133545,0.2,0.85,0.27,-0.06,-0.11,0.018,0.46,-0.000566100399431946
2023-04-11,313.733551025391,4108.93994140625,12031.8798828125,19.1000003814697,0.06,0.71,0.58,0.05,0.12,0.018,-0.01,-0.00643849686902431
2023-04-12,310.962097167969,4091.94995117188,11929.33984375,19.0900001525879,-0.51,-0.43,0.37,0.49,0.4,0.018,1.3,-0.0088730313669334
2023-04-13,317.051452636719,4146.22021484375,12166.26953125,17.7999992370605,1.39,0.16,-1.17,-0.22,-0.68,0.018,-1.15,0.0193930411690824
2023-04-14,316.455413818359,4137.64013671875,12123.4697265625,17.0699996948242,-0.23,-0.76,0.2,0.61,0.1,0.018,0.5,-0.00188171281415794
2023-04-17,316.723571777344,4151.31982421875,12157.7197265625,16.9500007629395,0.33,0.7,-0.2,-1.3,-0.25,0.018,-0.33,0.000847021082875266
2023-04-18,316.743438720703,4154.8701171875,12153.41015625,16.8299999237061,0.04,-0.4,-0.3,-0.02,0.18,0.018,1.05,6.27244766873147e-05
2023-04-19,316.594482421875,4154.52001953125,12157.23046875,16.4599990844727,-0.04,0.26,0.4,-0.02,0.12,0.018,-0.18,-0.00047038491333673
2023-04-20,314.180541992188,4129.7900390625,12059.5595703125,17.1700000762939,-0.61,0.12,-0.26,0.72,0.48,0.018,1.67,-0.00765392452399638
2023-04-21,314.508392333984,4133.52001953125,12072.4599609375,16.7700004577637,0.08,0.09,-0.91,-0.61,-0.1,0.018,-0.51,0.00104296530005676
2023-04-24,313.852813720703,4137.0400390625,12037.2001953125,16.8899993896484,0,-0.27,0.47,0.65,0.29,0.018,0.47,-0.00208663057117953
2023-04-25,307.932312011719,4071.6298828125,11799.16015625,18.7600002288818,-1.76,-0.83,0.11,0.44,0.88,0.018,1.08,-0.0190441372743138
2023-04-26,309.799865722656,4055.98999023438,11854.349609375,18.8400001525879,-0.41,-0.05,-0.75,0.04,-0.33,0.018,-0.51,0.00604650192459211
2023-04-27,318.223571777344,4135.35009765625,12142.240234375,17.0300006866455,1.85,-0.6,0.01,0.47,-0.19,0.018,-0.64,0.0268276971054293
2023-04-28,320.418884277344,4169.47998046875,12226.580078125,15.7799997329712,0.77,0.23,0.17,0.11,0.22,0.018,0.04,0.00687496149366496
2023-05-01,320.051361083984,4167.8701171875,12212.599609375,16.0799999237061,-0.02,0.17,-0.78,-0.5,0.18,0.016,1.47,-0.0011476668474808
2023-05-02,317.260040283203,4119.580078125,12080.509765625,17.7800006866455,-1.28,-0.73,-1.39,0.7,0.05,0.016,0.94,-0.0087597323494224
2023-05-03,315.183898925781,4090.75,12025.330078125,18.3400001525879,-0.56,0.86,-1.02,-0.91,-0.44,0.016,-0.21,-0.00656547936177798
2023-05-04,314.071319580078,4061.21997070312,11966.400390625,20.0900001525879,-0.78,-0.47,-0.99,-0.55,-0.27,0.016,0.36,-0.00353618205251038
2023-05-05,320.746734619141,4136.25,12235.41015625,17.1900005340576,1.9,0.49,0.6,0.25,-0.65,0.016,-1.22,0.0210317304509582
2023-05-08,321.541381835938,4138.1201171875,12256.919921875,16.9799995422363,0.08,-0.38,-0.27,-0.55,-0.4,0.016,0.29,0.00247442729171965
2023-05-09,319.505004882812,4119.169921875,12179.5498046875,17.7099990844727,-0.43,0.12,-0.05,-0.37,-0.4,0.016,0.64,-0.00635331185106303
2023-05-10,322.981781005859,4137.64013671875,12306.4404296875,16.9400005340576,0.43,0.2,-1.31,-0.08,-0.79,0.016,0.16,0.0108229776473516
2023-05-11,324.034759521484,4130.6201171875,12328.509765625,16.9300003051758,-0.21,-0.51,-0.08,0.85,0.11,0.016,0.15,0.0032548764345055
2023-05-12,322.872497558594,4124.080078125,12284.740234375,17.0300006866455,-0.22,-0.1,0.35,0.4,0.47,0.016,0.5,-0.00359329162175648
2023-05-15,324.620819091797,4136.27978515625,12365.2099609375,17.1200008392334,0.47,0.78,0.01,-0.73,-0.46,0.016,-0.97,0.00540028981649687
2023-05-16,324.988372802734,4109.89990234375,12343.0498046875,17.9899997711182,-0.72,-0.45,-0.46,0.75,-0.1,0.016,0.69,0.00113161499174108
2023-05-17,328.922119140625,4158.77001953125,12500.5703125,16.8700008392334,1.32,0.85,1.18,-0.38,-0.28,0.016,-1.55,0.0120315971073
2023-05-18,335.03125,4198.0498046875,12688.83984375,16.0499992370605,0.99,-0.23,-0.38,0.16,-0.7,0.016,-0.3,0.0184028082510386
2023-05-19,334.276306152344,4191.97998046875,12657.900390625,16.8099994659424,-0.26,-0.39,-0.3,-0.02,0.18,0.016,0.54,-0.00225589614484445
2023-05-22,335.398803710938,4192.6298828125,12720.7802734375,17.2099990844727,0.17,1.12,-0.22,-1.24,-0.91,0.016,-1.97,0.0033523677177616
2023-05-23,331.147186279297,4145.580078125,12560.25,18.5300006866455,-1.09,0.61,1.05,0.21,0.19,0.016,-0.98,-0.0127573345507965
2023-05-24,329.448577880859,4115.240234375,12484.16015625,20.0300006866455,-0.72,-0.39,-0.19,-0.03,-0.05,0.016,0.93,-0.00514266737447411
2023-05-25,337.464996337891,4151.27978515625,12698.08984375,19.1399993896484,0.64,-1.09,-1.08,1.35,-1.23,0.016,1.67,0.0240415096752997
2023-05-26,346.087371826172,4205.4501953125,12975.6904296875,17.9500007629395,1.32,-0.29,-0.87,-0.26,-0.52,0.016,-0.55,0.0252294725293449
2023-05-30,347.656890869141,4205.52001953125,13017.4296875,17.4599990844727,-0.01,-0.25,-0.41,-0.36,-0.96,0.016,-0.59,0.00452478472308737
2023-05-31,345.680084228516,4179.830078125,12935.2900390625,17.9400005340576,-0.6,-0.25,-1.12,-0.95,0.08,0.016,0.22,-0.00570231234787766
2023-06-01,349.673431396484,4221.02001953125,13100.98046875,15.6499996185303,1.01,0.05,-0.07,-0.12,-0.39,0.019,0.13,0.0114859304814923
2023-06-02,352.2958984375,4282.3701171875,13240.76953125,14.6000003814697,1.62,1.74,1.63,0.43,0.75,0.019,-1.22,0.00747177727008719
2023-06-05,352.544250488281,4273.7900390625,13229.4296875,14.7299995422363,-0.26,-1.09,-0.73,-0.61,-0.41,0.019,0.48,0.000704704638172515
2023-06-06,352.484588623047,4283.85009765625,13276.419921875,13.960000038147,0.47,2.25,1.32,-0.17,-0.41,0.019,-1.66,-0.000169246595506323
2023-06-07,346.504608154297,4267.52001953125,13104.900390625,13.9399995803833,-0.36,1.89,2.24,0.74,1.28,0.019,-1.46,-0.0171107833901356
2023-06-08,350.805816650391,4293.93017578125,13238.51953125,13.6499996185303,0.59,-0.78,-1.15,-0.16,-0.5,0.019,0.42,0.0123367237738945
2023-06-09,352.146881103516,4298.85986328125,13259.1396484375,13.8299999237061,0.03,-0.79,-0.4,0.06,-0.23,0.019,0.1,0.00381552296297638
2023-06-12,358.097106933594,4338.93017578125,13461.919921875,15.0100002288818,0.94,-0.27,-1.4,-0.22,-0.77,0.019,0.03,0.0167558336123639
2023-06-13,360.848724365234,4369.009765625,13573.3203125,14.6099996566772,0.74,0.52,0.07,-0.55,-0.51,0.019,-1.04,0.00765462639149384
2023-06-14,363.471221923828,4372.58984375,13626.48046875,13.8800001144409,-0.04,-1.06,-0.92,0.63,-0.24,0.019,1.1,0.00724130001266143
2023-06-15,367.802337646484,4425.83984375,13782.8203125,14.5,1.22,-0.36,0.06,0.22,-0.09,0.019,-0.52,0.0118455434629521
2023-06-16,365.487762451172,4409.58984375,13689.5703125,13.539999961853,-0.45,-0.51,0.21,0.16,0.35,0.019,-0.66,-0.0063128709408975
2023-06-20,364.964508056641,4388.7099609375,13667.2900390625,13.8800001144409,-0.48,0.21,-0.66,-0.11,-0.51,0.019,0.62,-0.00143268631000293
2023-06-21,359.990905761719,4365.68994140625,13502.2001953125,13.1999998092651,-0.56,0.29,0.54,0.59,0.86,0.019,1.21,-0.013721341295498
2023-06-22,364.238403320312,4381.89013671875,13630.6103515625,12.9099998474121,0.32,-0.96,-1.23,0.25,-0.53,0.019,0.49,0.011729838066473
2023-06-23,360.627502441406,4348.330078125,13492.51953125,13.4399995803833,-0.84,-0.6,0.07,0.27,0.06,0.019,0.16,-0.00996303100731044
2023-06-26,355.793151855469,4328.81982421875,13335.7802734375,14.25,-0.48,0,1.3,0.63,0.67,0.019,-0.64,-0.0134960485447877
2023-06-27,361.910705566406,4378.41015625,13555.669921875,13.7399997711182,1.21,0.32,-0.52,0.24,-0.71,0.019,-0.16,0.0170479838192916
